index,distance_fractional,kx_fractional,ky_fractional,kz_fractional,band_1_ev,band_2_ev,band_3_ev,band_4_ev,band_5_ev,band_6_ev,band_7_ev,band_8_ev
82,1.028867286148,0.475000000000,0.274241000000,0.000000000000,-16.869000000000,-15.366000000000,-8.763000000000,-4.794000000000,-0.519000000000,5.143000000000,8.085000000000,8.857000000000
83,1.043301103696,0.462500000000,0.267024000000,0.000000000000,-17.077000000000,-15.131000000000,-8.744000000000,-4.906000000000,-0.377000000000,5.152000000000,7.718000000000,8.486000000000
84,1.057734421263,0.450000000000,0.259808000000,0.000000000000,-17.302000000000,-14.868000000000,-8.719000000000,-5.052000000000,-0.191000000000,5.165000000000,7.360000000000,8.122000000000
85,1.072168238811,0.437500000000,0.252591000000,0.000000000000,-17.531000000000,-14.589000000000,-8.686000000000,-5.224000000000,0.033000000000,5.181000000000,7.011000000000,7.766000000000
86,1.086602056359,0.425000000000,0.245374000000,0.000000000000,-17.761000000000,-14.299000000000,-8.645000000000,-5.414000000000,0.286000000000,5.199000000000,6.671000000000,7.420000000000
87,1.101035873906,0.412500000000,0.238157000000,0.000000000000,-17.989000000000,-14.000000000000,-8.598000000000,-5.617000000000,0.562000000000,5.221000000000,6.342000000000,7.082000000000
88,1.115469691454,0.400000000000,0.230940000000,0.000000000000,-18.213000000000,-13.695000000000,-8.543000000000,-5.828000000000,0.858000000000,5.242000000000,6.024000000000,6.754000000000
89,1.129903509002,0.387500000000,0.223723000000,0.000000000000,-18.432000000000,-13.384000000000,-8.482000000000,-6.044000000000,1.168000000000,5.259000000000,5.723000000000,6.436000000000
90,1.144337326549,0.375000000000,0.216506000000,0.000000000000,-18.646000000000,-13.069000000000,-8.413000000000,-6.262000000000,1.490000000000,5.235000000000,5.476000000000,6.127000000000
91,1.158771144097,0.362500000000,0.209289000000,0.000000000000,-18.854000000000,-12.749000000000,-8.338000000000,-6.480000000000,1.821000000000,5.049000000000,5.403000000000,5.828000000000
92,1.173204461664,0.350000000000,0.202073000000,0.000000000000,-19.056000000000,-12.426000000000,-8.257000000000,-6.696000000000,2.159000000000,4.785000000000,5.416000000000,5.540000000000
93,1.187638279212,0.337500000000,0.194856000000,0.000000000000,-19.252000000000,-12.100000000000,-8.169000000000,-6.909000000000,2.502000000000,4.516000000000,5.261000000000,5.380000000000
94,1.202072096760,0.325000000000,0.187639000000,0.000000000000,-19.442000000000,-11.771000000000,-8.075000000000,-7.118000000000,2.848000000000,4.254000000000,4.994000000000,5.131000000000
95,1.216505914307,0.312500000000,0.180422000000,0.000000000000,-19.625000000000,-11.440000000000,-7.975000000000,-7.323000000000,3.194000000000,4.000000000000,4.738000000000,4.871000000000
96,1.230939731855,0.300000000000,0.173205000000,0.000000000000,-19.802000000000,-11.108000000000,-7.870000000000,-7.522000000000,3.536000000000,3.755000000000,4.497000000000,4.619000000000
97,1.245373549403,0.287500000000,0.165988000000,0.000000000000,-19.971000000000,-10.775000000000,-7.759000000000,-7.715000000000,3.520000000000,3.852000000000,4.290000000000,4.377000000000
98,1.259807366951,0.275000000000,0.158771000000,0.000000000000,-20.134000000000,-10.441000000000,-7.902000000000,-7.644000000000,3.294000000000,3.936000000000,4.146000000000,4.319000000000
99,1.274241184498,0.262500000000,0.151554000000,0.000000000000,-20.291000000000,-10.109000000000,-8.082000000000,-7.524000000000,3.078000000000,3.758000000000,3.924000000000,4.593000000000
100,1.288674502066,0.250000000000,0.144338000000,0.000000000000,-20.440000000000,-9.777000000000,-8.255000000000,-7.400000000000,2.872000000000,3.559000000000,3.713000000000,4.655000000000
101,1.303108319613,0.237500000000,0.137121000000,0.000000000000,-20.582000000000,-9.448000000000,-8.420000000000,-7.272000000000,2.676000000000,3.364000000000,3.512000000000,4.488000000000
102,1.317542137161,0.225000000000,0.129904000000,0.000000000000,-20.717000000000,-9.122000000000,-8.578000000000,-7.141000000000,2.489000000000,3.177000000000,3.321000000000,4.307000000000
103,1.331975954709,0.212500000000,0.122687000000,0.000000000000,-20.845000000000,-8.799000000000,-8.728000000000,-7.008000000000,2.313000000000,2.999000000000,3.141000000000,4.132000000000
104,1.346409772256,0.200000000000,0.115470000000,0.000000000000,-20.966000000000,-8.871000000000,-8.482000000000,-6.874000000000,2.146000000000,2.831000000000,2.971000000000,3.965000000000
105,1.360843589804,0.187500000000,0.108253000000,0.000000000000,-21.080000000000,-9.005000000000,-8.171000000000,-6.739000000000,1.990000000000,2.673000000000,2.811000000000,3.808000000000
106,1.375277407352,0.175000000000,0.101036000000,0.000000000000,-21.187000000000,-9.131000000000,-7.868000000000,-6.603000000000,1.844000000000,2.525000000000,2.661000000000,3.661000000000
107,1.389711224899,0.162500000000,0.093819000000,0.000000000000,-21.286000000000,-9.249000000000,-7.573000000000,-6.469000000000,1.707000000000,2.387000000000,2.522000000000,3.524000000000
108,1.404144542467,0.150000000000,0.086603000000,0.000000000000,-21.378000000000,-9.358000000000,-7.289000000000,-6.336000000000,1.581000000000,2.260000000000,2.393000000000,3.396000000000
109,1.418578360014,0.137500000000,0.079386000000,0.000000000000,-21.463000000000,-9.459000000000,-7.018000000000,-6.207000000000,1.465000000000,2.142000000000,2.275000000000,3.279000000000
110,1.433012177562,0.125000000000,0.072169000000,0.000000000000,-21.540000000000,-9.551000000000,-6.760000000000,-6.082000000000,1.359000000000,2.035000000000,2.166000000000,3.172000000000
111,1.447445995110,0.112500000000,0.064952000000,0.000000000000,-21.611000000000,-9.635000000000,-6.518000000000,-5.963000000000,1.263000000000,1.937000000000,2.068000000000,3.075000000000
112,1.461879812658,0.100000000000,0.057735000000,0.000000000000,-21.673000000000,-9.710000000000,-6.294000000000,-5.851000000000,1.177000000000,1.850000000000,1.981000000000,2.989000000000
113,1.476313630205,0.087500000000,0.050518000000,0.000000000000,-21.729000000000,-9.777000000000,-6.090000000000,-5.747000000000,1.102000000000,1.773000000000,1.903000000000,2.912000000000
114,1.490747447753,0.075000000000,0.043301000000,0.000000000000,-21.777000000000,-9.834000000000,-5.907000000000,-5.654000000000,1.036000000000,1.707000000000,1.836000000000,2.846000000000
115,1.505181265301,0.062500000000,0.036084000000,0.000000000000,-21.818000000000,-9.883000000000,-5.749000000000,-5.571000000000,0.980000000000,1.651000000000,1.780000000000,2.790000000000
116,1.519614582868,0.050000000000,0.028868000000,0.000000000000,-21.851000000000,-9.923000000000,-5.616000000000,-5.502000000000,0.935000000000,1.604000000000,1.733000000000,2.744000000000
117,1.534048400416,0.037500000000,0.021651000000,0.000000000000,-21.877000000000,-9.954000000000,-5.511000000000,-5.447000000000,0.899000000000,1.569000000000,1.697000000000,2.708000000000
118,1.548482217963,0.025000000000,0.014434000000,0.000000000000,-21.896000000000,-9.976000000000,-5.435000000000,-5.406000000000,0.874000000000,1.543000000000,1.671000000000,2.682000000000
119,1.562916035511,0.012500000000,0.007217000000,0.000000000000,-21.907000000000,-9.989000000000,-5.389000000000,-5.382000000000,0.859000000000,1.528000000000,1.656000000000,2.667000000000
120,1.577349853059,0.000000000000,0.000000000000,0.000000000000,-21.910000000000,-9.994000000000,-5.374000000000,-5.374000000000,0.854000000000,1.522000000000,1.651000000000,2.662000000000
