energy_relative_fermi_ev,energy_absolute_ev,dos_states_per_ev_per_cell
-1.8000000000002174,6.001799999999783,0.5408608663564325
-1.7900000000002176,6.011799999999782,0.533566920927655
-1.7800000000002179,6.021799999999782,0.5247726538669699
-1.770000000000218,6.031799999999782,0.5145683320651563
-1.7600000000002183,6.041799999999782,0.5030569484895143
-1.7500000000002185,6.051799999999782,0.49035283368415367
-1.7400000000002187,6.061799999999781,0.4765801261440301
-1.730000000000219,6.071799999999781,0.4618711254196921
-1.7200000000002191,6.081799999999781,0.4463645540785311
-1.7100000000002193,6.091799999999781,0.43020375643546976
-1.7000000000002196,6.1017999999997805,0.41353486318251714
-1.6900000000002198,6.11179999999978,0.3965049516212047
-1.68000000000022,6.12179999999978,0.37926023108691653
-1.6700000000002202,6.13179999999978,0.36194428233100323
-1.6600000000002204,6.14179999999978,0.34469637810931936
-1.6500000000002206,6.1517999999997794,0.3276499100614035
-1.6400000000002208,6.161799999999779,0.31093094423237655
-1.630000000000221,6.171799999999779,0.2946569243970444
-1.6200000000002213,6.181799999999779,0.2789355388221146
-1.6100000000002215,6.191799999999779,0.2638637623918745
-1.6000000000002217,6.201799999999778,0.24952708227401516
-1.590000000000222,6.211799999999778,0.2359989116604484
-1.5800000000002221,6.221799999999778,0.22334019271397537
-1.5700000000002223,6.231799999999778,0.21159918679440226
-1.5600000000002225,6.2417999999997775,0.20081144740719287
-1.5500000000002228,6.251799999999777,0.19099996916014725
-1.540000000000223,6.261799999999777,0.18217550433936824
-1.5300000000002232,6.271799999999777,0.17433703750000346
-1.5200000000002234,6.281799999999777,0.16747240765299184
-1.5100000000002236,6.2917999999997765,0.16155906713288198
-1.5000000000002238,6.301799999999776,0.1565649659517313
-1.490000000000224,6.311799999999776,0.15244955026820192
-1.4800000000002242,6.321799999999776,0.14916486341776122
-1.4700000000002245,6.331799999999776,0.1466567376573684
-1.4600000000002247,6.341799999999775,0.1448660642931866
-1.4500000000002249,6.351799999999775,0.1437301291257594
-1.440000000000225,6.361799999999775,0.14318399913835994
-1.4300000000002253,6.371799999999775,0.14316194507999974
-1.4200000000002255,6.3817999999997745,0.14359888309863353
-1.4100000000002257,6.391799999999774,0.14443181693845675
-1.400000000000226,6.401799999999774,0.14560126053107633
-1.3900000000002262,6.411799999999774,0.1470526192072049
-1.3800000000002264,6.421799999999774,0.14873750636817967
-1.3700000000002266,6.4317999999997735,0.15061497142186647
-1.3600000000002268,6.441799999999773,0.152652614234116
-1.350000000000227,6.451799999999773,0.15482756138652987
-1.3400000000002272,6.461799999999773,0.15712728025004857
-1.3300000000002274,6.471799999999773,0.1595502083364205
-1.3200000000002277,6.481799999999772,0.1621061775947041
-1.3100000000002279,6.491799999999772,0.16481661625894062
-1.300000000000228,6.501799999999772,0.16771451447083643
-1.2900000000002283,6.511799999999772,0.1708441441091885
-1.2800000000002285,6.521799999999772,0.17426052793969213
-1.2700000000002287,6.531799999999771,0.1780286582175142
-1.260000000000229,6.541799999999771,0.18222247008104128
-1.2500000000002292,6.551799999999771,0.18692358031463704
-1.2400000000002294,6.561799999999771,0.19221980718170273
-1.2300000000002296,6.5717999999997705,0.19820349189879952
-1.2200000000002298,6.58179999999977,0.2049696468170919
-1.21000000000023,6.59179999999977,0.21261395940048214
-1.2000000000002302,6.60179999999977,0.2212306845663933
-1.1900000000002304,6.61179999999977,0.23091046083493766
-1.1800000000002306,6.621799999999769,0.2417380879870486
-1.1700000000002309,6.631799999999769,0.2537903055522289
-1.160000000000231,6.641799999999769,0.2671336124355981
-1.1500000000002313,6.651799999999769,0.2818221683635365
-1.1400000000002315,6.661799999999769,0.29789581759142275
-1.1300000000002317,6.671799999999768,0.31537827448725
-1.120000000000232,6.681799999999768,0.33427550918636884
-1.1100000000002321,6.691799999999768,0.3545743695019928
-1.1000000000002323,6.701799999999768,0.3762414726616881
-1.0900000000002326,6.7117999999997675,0.3992223972035162
-1.0800000000002328,6.721799999999767,0.42344120148615394
-1.070000000000233,6.731799999999767,0.44880029072771227
-1.0600000000002332,6.741799999999767,0.47518064928094456
-1.0500000000002334,6.751799999999767,0.5024424489889002
-1.0400000000002336,6.761799999999766,0.5304260379807179
-1.0300000000002338,6.771799999999766,0.558953307230042
-1.020000000000234,6.781799999999766,0.5878294247126712
-1.0100000000002343,6.791799999999766,0.6168449192086415
-1.0000000000002345,6.801799999999766,0.6457780878781194
-0.9900000000002347,6.811799999999765,0.6743976939163105
-0.9800000000002349,6.821799999999765,0.7024659131029475
-0.9700000000002351,6.831799999999765,0.7297414811678965
-0.9600000000002353,6.841799999999765,0.7559829878614094
-0.9500000000002355,6.8517999999997645,0.7809522587024685
-0.9400000000002358,6.861799999999764,0.8044177618136453
-0.930000000000236,6.871799999999764,0.8261579752294307
-0.9200000000002362,6.881799999999764,0.8459646497283554
-0.9100000000002364,6.891799999999764,0.8636459036649148
-0.9000000000002366,6.9017999999997635,0.87902908947191
-0.8900000000002368,6.911799999999763,0.8919633763992021
-0.880000000000237,6.921799999999763,0.9023220005080526
-0.8700000000002373,6.931799999999763,0.9100041407395
-0.8600000000002375,6.941799999999763,0.9149363887488488
-0.8500000000002377,6.951799999999762,0.9170737898277967
-0.8400000000002379,6.961799999999762,0.9164004422719261
-0.8300000000002381,6.971799999999762,0.912929652632113
-0.8200000000002383,6.981799999999762,0.9067036540581812
-0.8100000000002385,6.9917999999997615,0.8977929040687272
-0.8000000000002387,7.001799999999761,0.8862949862721322
-0.790000000000239,7.011799999999761,0.8723331475811821
-0.7800000000002392,7.021799999999761,0.8560545081356487
-0.7700000000002394,7.031799999999761,0.8376279853700047
-0.7600000000002396,7.0417999999997605,0.8172419764074682
-0.7500000000002398,7.05179999999976,0.7951018442661274
-0.74000000000024,7.06179999999976,0.7714272533309683
-0.7300000000002402,7.07179999999976,0.7464493983340897
-0.7200000000002404,7.08179999999976,0.7204081688920071
-0.7100000000002407,7.091799999999759,0.6935492886997336
-0.7000000000002409,7.101799999999759,0.6661214650140322
-0.6900000000002411,7.111799999999759,0.6383735803109298
-0.6800000000002413,7.121799999999759,0.6105519541972786
-0.6700000000002415,7.1317999999997586,0.5828976999907366
-0.6600000000002417,7.141799999999758,0.5556441970199713
-0.6500000000002419,7.151799999999758,0.529014696759658
-0.6400000000002422,7.161799999999758,0.5032200784823798
-0.6300000000002424,7.171799999999758,0.47845676821648064
-0.6200000000002426,7.1817999999997575,0.4549048334379753
-0.6100000000002428,7.191799999999757,0.43272626504996187
-0.600000000000243,7.201799999999757,0.41206345773604525
-0.5900000000002432,7.211799999999757,0.3930378996103931
-0.5800000000002434,7.221799999999757,0.3757490821027959
-0.5700000000002436,7.231799999999756,0.3602736410782603
-0.5600000000002439,7.241799999999756,0.34666474015895554
-0.5500000000002441,7.251799999999756,0.3349517069578933
-0.5400000000002443,7.261799999999756,0.32513993232406335
-0.5300000000002445,7.271799999999756,0.31721104163029223
-0.5200000000002447,7.281799999999755,0.3111233455208317
-0.5100000000002449,7.291799999999755,0.30681257531466494
-0.5000000000002451,7.301799999999755,0.30419290540024824
-0.49000000000024535,7.311799999999755,0.30315826145732194
-0.48000000000024556,7.3217999999997545,0.30358390923349604
-0.4700000000002458,7.331799999999754,0.3053283139535213
-0.460000000000246,7.341799999999754,0.30823525534598745
-0.4500000000002462,7.351799999999754,0.3121361778653333
-0.4400000000002464,7.361799999999754,0.3168527501240349
-0.43000000000024663,7.371799999999753,0.32219960201098485
-0.42000000000024684,7.381799999999753,0.32798720265519526
-0.41000000000024706,7.391799999999753,0.33402483750625217
-0.40000000000024727,7.401799999999753,0.34012363855292843
-0.3900000000002475,7.411799999999753,0.3460996182893136
-0.3800000000002477,7.421799999999752,0.3517766556462331
-0.3700000000002479,7.431799999999752,0.35698938088893367
-0.3600000000002481,7.441799999999752,0.3615859065578944
-0.35000000000024833,7.451799999999752,0.3654303529705917
-0.34000000000024855,7.4617999999997515,0.3684051196295928
-0.33000000000024876,7.471799999999751,0.370412858062525
-0.320000000000249,7.481799999999751,0.37137810706186697
-0.3100000000002492,7.491799999999751,0.3712485578519948
-0.3000000000002494,7.501799999999751,0.3699959241922443
-0.2900000000002496,7.5117999999997505,0.3676164005909034
-0.2800000000002498,7.52179999999975,0.36413070038735307
-0.27000000000025004,7.53179999999975,0.35958367417089926
-0.26000000000025025,7.54179999999975,0.3540435175539772
-0.25000000000025047,7.55179999999975,0.347600585423897
-0.24000000000025068,7.561799999999749,0.34036583720659086
-0.2300000000002509,7.571799999999749,0.3324689441729402
-0.2200000000002511,7.581799999999749,0.32405609523881773
-0.21000000000025132,7.591799999999749,0.31528754194947445
-0.20000000000025153,7.6017999999997485,0.3063349263568598
-0.19000000000025175,7.611799999999748,0.2973784373194649
-0.18000000000025196,7.621799999999748,0.28860384146432744
-0.17000000000025217,7.631799999999748,0.28019943478962817
-0.16000000000025238,7.641799999999748,0.2723529598352051
-0.1500000000002526,7.6517999999997475,0.26524853171636276
-0.1400000000002528,7.661799999999747,0.2590636143225682
-0.13000000000025302,7.671799999999747,0.2539660858389427
-0.12000000000025324,7.681799999999747,0.2501114306413335
-0.11000000000025345,7.691799999999747,0.247640092690715
-0.10000000000025366,7.701799999999746,0.24667502390097784
-0.09000000000025388,7.711799999999746,0.24731945960303103
-0.08000000000025409,7.721799999999746,0.2496549521372937
-0.0700000000002543,7.731799999999746,0.2537396926681826
-0.060000000000254516,7.7417999999997456,0.2596071503600453
-0.05000000000025473,7.751799999999745,0.2672650568675004
-0.04000000000025494,7.761799999999745,0.2766947624259283
-0.030000000000255156,7.771799999999745,0.28785098742088655
-0.02000000000025537,7.781799999999745,0.3006619899214642
-0.010000000000255582,7.7917999999997445,0.3150301650719377
-2.5579538487363607e-13,7.801799999999744,0.3308330862980007
0.009999999999743991,7.811799999999744,0.3479249909289828
0.01999999999974378,7.821799999999744,0.36613870409338584
0.029999999999743565,7.831799999999744,0.3852879847477857
0.03999999999974335,7.841799999999743,0.4051702666961687
0.04999999999974314,7.851799999999743,0.42556975580345147
0.059999999999742926,7.861799999999743,0.44626083275467915
0.06999999999974271,7.871799999999743,0.46701169918723945
0.0799999999997425,7.881799999999743,0.4875881944045516
0.08999999999974229,7.891799999999742,0.5077577007605321
0.09999999999974207,7.901799999999742,0.5272930487614782
0.10999999999974186,7.911799999999742,0.5459763284876169
0.11999999999974165,7.921799999999742,0.5636025125217267
0.12999999999974143,7.9317999999997415,0.5799827974942884
0.13999999999974122,7.941799999999741,0.5949475767717267
0.149999999999741,7.951799999999741,0.6083489657147201
0.1599999999997408,7.961799999999741,0.6200628131276297
0.16999999999974058,7.971799999999741,0.6299901476405293
0.17999999999974037,7.98179999999974,0.6380580252786174
0.18999999999974015,7.99179999999974,0.644219763703629
0.19999999999973994,8.00179999999974,0.6484545687689832
0.20999999999973973,8.01179999999974,0.6507665792541979
0.21999999999973952,8.02179999999974,0.651183375044939
0.2299999999997393,8.03179999999974,0.6497540117343072
0.2399999999997391,8.04179999999974,0.6465466598363276
0.24999999999973888,8.051799999999739,0.6416459388342118
0.25999999999973866,8.061799999999739,0.6351500445933556
0.26999999999973845,8.071799999999739,0.6271677728928324
0.27999999999973824,8.081799999999738,0.6178155418095997
0.289999999999738,8.091799999999738,0.6072145114761492
0.2999999999997378,8.101799999999738,0.5954878915793208
0.3099999999997376,8.111799999999738,0.5827585153200475
0.3199999999997374,8.121799999999737,0.5691467440192316
0.32999999999973717,8.131799999999737,0.5547687498711501
0.33999999999973696,8.141799999999737,0.5397352063375368
0.34999999999973674,8.151799999999737,0.5241503972083467
0.35999999999973653,8.161799999999737,0.5081117372897466
0.3699999999997363,8.171799999999736,0.4917096808245501
0.3799999999997361,8.181799999999736,0.47502797882216047
0.3899999999997359,8.191799999999736,0.45814423406403937
0.3999999999997357,8.201799999999736,0.44113069309471953
0.40999999999973546,8.211799999999736,0.42405520827724213
0.41999999999973525,8.221799999999735,0.4069823000818923
0.42999999999973504,8.231799999999735,0.3899742501157119
0.4399999999997348,8.241799999999735,0.3730921587603658
0.4499999999997346,8.251799999999735,0.3563969073084505
0.4599999999997344,8.261799999999734,0.33994997271031374
0.4699999999997342,8.271799999999734,0.32381405293091614
0.479999999999734,8.281799999999734,0.30805347189918325
0.48999999999973376,8.291799999999734,0.29273434453733904
0.49999999999973355,8.301799999999734,0.2779244938408357
0.5099999999997333,8.311799999999733,0.2636931229520219
0.5199999999997331,8.321799999999733,0.2501102552203522
0.5299999999997329,8.331799999999733,0.23724596404763618
0.5399999999997327,8.341799999999733,0.2251694216549959
0.5499999999997325,8.351799999999733,0.2139478016534819
0.5599999999997323,8.361799999999732,0.2036450744188744
0.569999999999732,8.371799999999732,0.19432073680933765
0.5799999999997318,8.381799999999732,0.18602851883254623
0.5899999999997316,8.391799999999732,0.17881510962341657
0.5999999999997314,8.401799999999731,0.17271894371787289
0.6099999999997312,8.411799999999731,0.1677690862944913
0.619999999999731,8.421799999999731,0.16398425298855984
0.6299999999997308,8.43179999999973,0.16137199622593615
0.6399999999997306,8.44179999999973,0.15992808591076704
0.6499999999997303,8.45179999999973,0.15963610783136473
0.6599999999997301,8.46179999999973,0.16046729838752227
0.6699999999997299,8.47179999999973,0.1623806292255978
0.6799999999997297,8.48179999999973,0.16532315010770535
0.6899999999997295,8.49179999999973,0.16923059283955463
0.6999999999997293,8.50179999999973,0.17402823333893477
0.7099999999997291,8.51179999999973,0.17963200295720494
0.7199999999997289,8.521799999999729,0.1859498340062778
0.7299999999997286,8.531799999999729,0.19288321816341342
0.7399999999997284,8.541799999999728,0.20032895013426297
0.7499999999997282,8.551799999999728,0.20818102280110237
0.759999999999728,8.561799999999728,0.21633263425785632
0.7699999999997278,8.571799999999728,0.22467826185971623
0.7799999999997276,8.581799999999728,0.2331157539404027
0.7899999999997274,8.591799999999727,0.24154838643234355
0.7999999999997272,8.601799999999727,0.2498868295172587
0.8099999999997269,8.611799999999727,0.2580509688671507
0.8199999999997267,8.621799999999727,0.2659715271992515
0.8299999999997265,8.631799999999727,0.273591434896619
0.8399999999997263,8.641799999999726,0.28086690340194104
0.8499999999997261,8.651799999999726,0.28776816195597993
0.8599999999997259,8.661799999999726,0.29427982691548826
0.8699999999997257,8.671799999999726,0.30040088314796526
0.8799999999997254,8.681799999999726,0.3061442685737579
0.8899999999997252,8.691799999999725,0.3115360654405795
0.899999999999725,8.701799999999725,0.3166143149352076
0.9099999999997248,8.711799999999725,0.32142748477568395
0.9199999999997246,8.721799999999725,0.32603263196916554
0.9299999999997244,8.731799999999724,0.33049331444453467
0.9399999999997242,8.741799999999724,0.334877315271478
0.949999999999724,8.751799999999724,0.339254251198769
0.9599999999997237,8.761799999999724,0.34369314288821795
0.9699999999997235,8.771799999999724,0.3482600271774213
0.9799999999997233,8.781799999999723,0.3530156917658925
0.9899999999997231,8.791799999999723,0.3580136097912754
0.9999999999997229,8.801799999999723,0.3632981458719146
1.0099999999997227,8.811799999999723,0.36890309648831937
1.0199999999997225,8.821799999999723,0.3748506163268058
1.0299999999997222,8.831799999999722,0.38115056879102965
1.039999999999722,8.841799999999722,0.38780032377396817
1.0499999999997218,8.851799999999722,0.39478500952421897
1.0599999999997216,8.861799999999722,0.4020782086425752
1.0699999999997214,8.871799999999721,0.4096430715460042
1.0799999999997212,8.881799999999721,0.4174338047825542
1.089999999999721,8.891799999999721,0.4253974769994474
1.0999999999997208,8.90179999999972,0.4334760727430423
1.1099999999997205,8.91179999999972,0.44160871412154873
1.1199999999997203,8.92179999999972,0.4497339631219229
1.1299999999997201,8.93179999999972,0.45779211336845105
1.13999999999972,8.94179999999972,0.4657273795523232
1.1499999999997197,8.95179999999972,0.4734898957308511
1.1599999999997195,8.96179999999972,0.4810374401416624
1.1699999999997193,8.97179999999972,0.4883368139177629
1.179999999999719,8.98179999999972,0.4953648138121342
1.1899999999997188,8.991799999999719,0.5021087543142452
1.1999999999997186,9.001799999999719,0.5085665118283671
1.2099999999997184,9.011799999999718,0.5147460822595203
1.2199999999997182,9.021799999999718,0.5206646627244221
1.229999999999718,9.031799999999718,0.5263472874365123
1.2399999999997178,9.041799999999718,0.5318250663537069
1.2499999999997176,9.051799999999718,0.5371330921847798
1.2599999999997173,9.061799999999717,0.5423080961248873
1.2699999999997171,9.071799999999717,0.5473859446012205
1.279999999999717,9.081799999999717,0.5523990778200646
1.2899999999997167,9.091799999999717,0.5573739955999928
1.2999999999997165,9.101799999999717,0.562328896576601
1.3099999999997163,9.111799999999716,0.5672715732519691
1.319999999999716,9.121799999999716,0.5721976575834784
1.3299999999997159,9.131799999999716,0.5770893000785638
1.3399999999997156,9.141799999999716,0.5819143500683512
1.3499999999997154,9.151799999999715,0.5866260865144208
1.3599999999997152,9.161799999999715,0.5911635280389982
1.369999999999715,9.171799999999715,0.5954523286533804
1.3799999999997148,9.181799999999715,0.5994062427704553
1.3899999999997146,9.191799999999715,0.6029291204504438
1.3999999999997144,9.201799999999714,0.6059173723795482
1.4099999999997141,9.211799999999714,0.608262824721628
1.419999999999714,9.221799999999714,0.6098558675437863
1.4299999999997137,9.231799999999714,0.6105887877157975
1.4399999999997135,9.241799999999714,0.6103591685934594
1.4499999999997133,9.251799999999713,0.6090732348148324
1.459999999999713,9.261799999999713,0.6066490213687031
1.4699999999997129,9.271799999999713,0.6030192517316235
1.4799999999997127,9.281799999999713,0.5981338201002212
1.4899999999997124,9.291799999999713,0.5919617871542128
1.4999999999997122,9.301799999999712,0.5844928167749167
1.509999999999712,9.311799999999712,0.5757380019604468
1.5199999999997118,9.321799999999712,0.5657300509469196
1.5299999999997116,9.331799999999712,0.5545228283096276
1.5399999999997114,9.341799999999711,0.5421902695875644
1.5499999999997112,9.351799999999711,0.5288247107681862
1.559999999999711,9.361799999999711,0.5145346948610656
1.5699999999997107,9.37179999999971,0.49944233595144094
1.5799999999997105,9.38179999999971,0.48368033586369197
1.5899999999997103,9.39179999999971,0.4673887593503145
1.59999999999971,9.40179999999971,0.45071168020793084
1.6099999999997099,9.41179999999971,0.4337938127574932
1.6199999999997097,9.42179999999971,0.4167772407570858
1.6299999999997095,9.43179999999971,0.3997983492764516
1.6399999999997092,9.44179999999971,0.3829850547578483
1.649999999999709,9.451799999999709,0.36645441496846404
1.6599999999997088,9.461799999999709,0.35031068448125674
1.6699999999997086,9.471799999999709,0.3346438634482985
1.6799999999997084,9.481799999999708,0.3195287685398443
1.6899999999997082,9.491799999999708,0.30502463580349387
1.699999999999708,9.501799999999708,0.29117524660822297
1.7099999999997078,9.511799999999708,0.27800955046994497
1.7199999999997075,9.521799999999708,0.26554274300765024
1.7299999999997073,9.531799999999707,0.25377774403632897
1.7399999999997071,9.541799999999707,0.2427070102198375
1.749999999999707,9.551799999999707,0.23231460900140646
1.7599999999997067,9.561799999999707,0.2225784757821644
1.7699999999997065,9.571799999999707,0.21347277447860397
1.7799999999997063,9.581799999999706,0.2049702824895396
1.789999999999706,9.591799999999706,0.19704472447233903
1.7999999999997058,9.601799999999706,0.18967298481819245
1.8099999999997056,9.611799999999706,0.18283713592251277
1.8199999999997054,9.621799999999705,0.17652622783468708
1.8299999999997052,9.631799999999705,0.17073779420111151
1.839999999999705,9.641799999999705,0.16547903916427747
1.8499999999997048,9.651799999999705,0.16076767966466957
1.8599999999997046,9.661799999999705,0.15663242708230088
1.8699999999997043,9.671799999999704,0.15311310108967882
1.8799999999997041,9.681799999999704,0.1502603767814355
1.889999999999704,9.691799999999704,0.14813517348901017
1.8999999999997037,9.701799999999704,0.14680770014717634
1.9099999999997035,9.711799999999704,0.14635617768572023
1.9199999999997033,9.721799999999703,0.14686526376215478
1.929999999999703,9.731799999999703,0.14842420935839817
1.9399999999997029,9.741799999999703,0.1511247804870559
1.9499999999997026,9.751799999999703,0.15505898164684767
1.9599999999997024,9.761799999999702,0.16031662087317258
1.9699999999997022,9.771799999999702,0.16698275935855394
1.979999999999702,9.781799999999702,0.17513509173230682
1.9899999999997018,9.791799999999702,0.18484130619519923
1.9999999999997016,9.801799999999702,0.1961564767446001
2.0099999999997014,9.811799999999701,0.20912054257404825
2.019999999999701,9.821799999999701,0.22375593220091305
2.029999999999701,9.831799999999701,0.24006539172595798
2.0399999999997007,9.8417999999997,0.2580300775785751
2.0499999999997005,9.8517999999997,0.27760797384958336
2.0599999999997003,9.8617999999997,0.29873269255891155
2.0699999999997,9.8717999999997,0.3213127116721124
2.0799999999997,9.8817999999997,0.3452311001410235
2.0899999999996997,9.8917999999997,0.3703457715467177
2.0999999999996994,9.9017999999997,0.39649029800846036
2.1099999999996992,9.9117999999997,0.42347530394364646
2.119999999999699,9.921799999999699,0.45109044519633806
2.129999999999699,9.931799999999699,0.47910696329991487
2.1399999999996986,9.941799999999699,0.5072807876309873
2.1499999999996984,9.951799999999698,0.535356140490403
2.159999999999698,9.961799999999698,0.5630695823521243
2.169999999999698,9.971799999999698,0.5901544173616994
2.1799999999996977,9.981799999999698,0.6163453633921276
2.1899999999996975,9.991799999999698,0.6413833773275228
2.1999999999996973,10.001799999999697,0.6650205154603704
2.209999999999697,10.011799999999697,0.6870247015964225
2.219999999999697,10.021799999999697,0.7071842721900753
2.2299999999996967,10.031799999999697,0.7253121689628873
2.2399999999996965,10.041799999999697,0.7412496551948026
2.2499999999996962,10.051799999999696,0.7548694422334138
2.259999999999696,10.061799999999696,0.7660781275483504
2.269999999999696,10.071799999999696,0.7748178644677114
2.2799999999996956,10.081799999999696,0.7810672059795125
2.2899999999996954,10.091799999999695,0.7848410898983101
2.299999999999695,10.101799999999695,0.7861899593774236
2.309999999999695,10.111799999999695,0.7851980401797757
2.3199999999996948,10.121799999999695,0.781980823234841
2.3299999999996945,10.131799999999695,0.7766818267267406
2.3399999999996943,10.141799999999694,0.7694687352412356
2.349999999999694,10.151799999999694,0.7605290333995065
2.359999999999694,10.161799999999694,0.7500652671134839
2.3699999999996937,10.171799999999694,0.7382900764747292
2.3799999999996935,10.181799999999694,0.7254211499064404
2.3899999999996933,10.191799999999693,0.7116762493629749
2.399999999999693,10.201799999999693,0.6972684510858077
2.409999999999693,10.211799999999693,0.6824017359859683
2.4199999999996926,10.221799999999693,0.6672670486075132
2.4299999999996924,10.231799999999692,0.652038924517376
2.439999999999692,10.241799999999692,0.6368727637082322
2.449999999999692,10.251799999999692,0.6219028031578532
2.4599999999996918,10.261799999999692,0.6072408160988935
2.4699999999996916,10.271799999999692,0.5929755398791803
2.4799999999996913,10.281799999999691,0.5791728095699825
2.489999999999691,10.291799999999691,0.5658763516699439
2.499999999999691,10.301799999999691,0.5531091722001983
2.5099999999996907,10.31179999999969,0.540875456883272
2.5199999999996905,10.32179999999969,0.5291628884560947
2.5299999999996903,10.33179999999969,0.5179452777992232
2.53999999999969,10.34179999999969,0.5071854015785875
2.54999999999969,10.35179999999969,0.4968379393996409
2.5599999999996896,10.36179999999969,0.4868524077860603
2.5699999999996894,10.37179999999969,0.4771759961702287
2.579999999999689,10.38179999999969,0.4677562209403592
2.589999999999689,10.391799999999689,0.45854332675040527
2.599999999999689,10.401799999999689,0.44949237902590433
2.6099999999996886,10.411799999999689,0.44056500713552826
2.6199999999996884,10.421799999999688,0.4317307733099764
2.629999999999688,10.431799999999688,0.4229681574000711
2.639999999999688,10.441799999999688,0.4142651613871326
2.6499999999996877,10.451799999999688,0.40561954971699654
2.6599999999996875,10.461799999999688,0.3970387516803017
2.6699999999996873,10.471799999999687,0.3885394600001222
2.679999999999687,10.481799999999687,0.38014696544502713
2.689999999999687,10.491799999999687,0.3718942707211218
2.6999999999996867,10.501799999999687,0.36382102828314883
2.7099999999996864,10.511799999999687,0.35597234630530167
2.7199999999996862,10.521799999999686,0.3483975051947405
2.729999999999686,10.531799999999686,0.34114862407860125
2.739999999999686,10.541799999999686,0.3342793130202291
2.7499999999996856,10.551799999999686,0.327843342674287
2.7599999999996854,10.561799999999685,0.32189335898253013
2.769999999999685,10.571799999999685,0.3164796665903379
2.779999999999685,10.581799999999685,0.3116491011018223
2.7899999999996847,10.591799999999685,0.3074440071826076
2.7999999999996845,10.601799999999685,0.303901336878589
2.8099999999996843,10.611799999999684,0.3010518802893705
2.819999999999684,10.621799999999684,0.29891963880126504
2.829999999999684,10.631799999999684,0.2975213492906028
2.8399999999996837,10.641799999999684,0.29686616587748366
2.8499999999996835,10.651799999999684,0.29695550376880464
2.8599999999996832,10.661799999999683,0.29778304732666894
2.869999999999683,10.671799999999683,0.2993349216262085
2.879999999999683,10.681799999999683,0.3015900233757494
2.8899999999996826,10.691799999999683,0.3045205031813946
2.8999999999996824,10.701799999999682,0.30809238683981127
2.909999999999682,10.711799999999682,0.3122663188009595
2.919999999999682,10.721799999999682,0.3169984063834572
2.9299999999996817,10.731799999999682,0.3222411390244059
2.9399999999996815,10.741799999999682,0.3279443531075175
2.9499999999996813,10.751799999999681,0.33405621004978775
2.959999999999681,10.761799999999681,0.3405241536307521
2.969999999999681,10.771799999999681,0.3472958122699688
2.9799999999996807,10.78179999999968,0.35431981328158657
2.9899999999996805,10.79179999999968,0.36154647915816307
2.9999999999996803,10.80179999999968,0.36892838065704936
3.00999999999968,10.81179999999968,0.3764207277716448
3.01999999999968,10.82179999999968,0.38398158734689286
3.0299999999996796,10.83179999999968,0.39157192482173353
3.0399999999996794,10.84179999999968,0.399155476940392
3.049999999999679,10.85179999999968,0.4066984717913295
3.059999999999679,10.861799999999679,0.41416922168781084
3.0699999999996788,10.871799999999679,0.4215376226665882
3.0799999999996786,10.881799999999679,0.42877460124074873
3.0899999999996783,10.891799999999678,0.4358515540420936
3.099999999999678,10.901799999999678,0.4427398287523039
3.109999999999678,10.911799999999678,0.4494102949837335
3.1199999999996777,10.921799999999678,0.45583305139090863
3.1299999999996775,10.931799999999678,0.46197731027347855
3.1399999999996773,10.941799999999677,0.4678114934158668
3.149999999999677,10.951799999999677,0.4733035631832812
3.159999999999677,10.961799999999677,0.4784216013704505
3.1699999999996766,10.971799999999677,0.483134635497615
3.1799999999996764,10.981799999999676,0.4874136987673811
3.189999999999676,10.991799999999676,0.49123309638415436
3.199999999999676,11.001799999999676,0.49457183805808796
3.209999999999676,11.011799999999676,0.49741518491055225
3.2199999999996756,11.021799999999676,0.49975624925765355
3.2299999999996754,11.031799999999675,0.5015975783786589
3.239999999999675,11.041799999999675,0.5029526487750686
3.249999999999675,11.051799999999675,0.5038471958654903
3.2599999999996747,11.061799999999675,0.5043203056746257
3.2699999999996745,11.071799999999675,0.5044251998538843
3.2799999999996743,11.081799999999674,0.5042296531704433
3.289999999999674,11.091799999999674,0.5038159931475997
3.299999999999674,11.101799999999674,0.5032806444470348
3.3099999999996736,11.111799999999674,0.5027331953774
3.3199999999996734,11.121799999999674,0.5022949800494898
3.329999999999673,11.131799999999673,0.5020971865895792
3.339999999999673,11.141799999999673,0.5022785188636313
3.349999999999673,11.151799999999673,0.5029824557545541
3.3599999999996726,11.161799999999673,0.5043541675964357
3.3699999999996724,11.171799999999672,0.5065371633690717
3.379999999999672,11.181799999999672,0.5096697542158272
3.389999999999672,11.191799999999672,0.5138814283567874
3.3999999999996717,11.201799999999672,0.5192892391916146
3.4099999999996715,11.211799999999672,0.5259943120661632
3.4199999999996713,11.221799999999671,0.5340785756409351
3.429999999999671,11.231799999999671,0.5436018209601873
3.439999999999671,11.241799999999671,0.5545991851770934
3.4499999999996707,11.25179999999967,0.5670791475300306
3.4599999999996705,11.26179999999967,0.5810221127643711
3.4699999999996702,11.27179999999967,0.5963796420193189
3.47999999999967,11.28179999999967,0.6130743736074753
3.48999999999967,11.29179999999967,0.6310006565511219
3.4999999999996696,11.30179999999967,0.6500258987353014
3.5099999999996694,11.31179999999967,0.6699926097028703
3.519999999999669,11.32179999999967,0.6907210961290822
3.529999999999669,11.331799999999669,0.7120127466026576
