energy_absolute_ev,energy_relative_fermi_ev,dos_states_per_ev_per_cell,integrated_states_per_cell
-0.46,-8.262,0.505,0.3876
-0.45,-8.251999999999999,0.4856,0.3925
-0.44,-8.241999999999999,0.4641,0.3971
-0.43,-8.232,0.441,0.4015
-0.42,-8.222,0.4164,0.4057
-0.41,-8.212,0.3907,0.4096
-0.4,-8.202,0.3642,0.4132
-0.39,-8.192,0.3372,0.4166
-0.38,-8.182,0.3101,0.4197
-0.37,-8.171999999999999,0.2831,0.4225
-0.36,-8.161999999999999,0.2566,0.4251
-0.35,-8.152,0.2309,0.4274
-0.34,-8.142,0.2062,0.4295
-0.33,-8.132,0.1828,0.4313
-0.32,-8.122,0.1608,0.4329
-0.31,-8.112,0.1404,0.4343
-0.3,-8.102,0.1217,0.4355
-0.29,-8.091999999999999,0.1047,0.4366
-0.28,-8.081999999999999,0.0894,0.4375
-0.27,-8.072,0.0759,0.4382
-0.26,-8.062,0.06411,0.4389
-0.25,-8.052,0.05398,0.4394
-0.24,-8.042,0.04545,0.4399
-0.23,-8.032,0.03844,0.4402
-0.22,-8.022,0.03288,0.4406
-0.21,-8.012,0.02871,0.4409
-0.2,-8.001999999999999,0.02586,0.4411
-0.19,-7.992,0.02429,0.4414
-0.18,-7.981999999999999,0.02397,0.4416
-0.17,-7.9719999999999995,0.0249,0.4418
-0.16,-7.962,0.02707,0.4421
-0.15,-7.952,0.03052,0.4424
-0.14,-7.941999999999999,0.03528,0.4428
-0.13,-7.9319999999999995,0.04138,0.4432
-0.12,-7.922,0.04888,0.4437
-0.11,-7.912,0.05782,0.4443
-0.1,-7.901999999999999,0.06823,0.4449
-0.09,-7.8919999999999995,0.08013,0.4457
-0.08,-7.882,0.09351,0.4467
-0.07,-7.872,0.1083,0.4478
-0.06,-7.861999999999999,0.1245,0.449
-0.05,-7.851999999999999,0.1419,0.4504
-0.04,-7.842,0.1604,0.452
-0.03,-7.832,0.1797,0.4538
-0.02,-7.821999999999999,0.1995,0.4558
-0.01,-7.811999999999999,0.2196,0.458
-0.0,-7.802,0.2397,0.4604
0.01,-7.792,0.2592,0.463
0.02,-7.782,0.2779,0.4658
0.03,-7.771999999999999,0.2952,0.4687
0.04,-7.762,0.3109,0.4718
0.05,-7.752,0.3246,0.4751
0.06,-7.742,0.3358,0.4784
0.07,-7.731999999999999,0.3444,0.4819
0.08,-7.7219999999999995,0.35,0.4854
0.09,-7.712,0.3527,0.4889
0.1,-7.702,0.3522,0.4924
0.11,-7.691999999999999,0.3487,0.4959
0.12,-7.6819999999999995,0.3422,0.4993
0.13,-7.672,0.3329,0.5027
0.14,-7.662,0.3212,0.5059
0.15,-7.651999999999999,0.3073,0.509
0.16,-7.6419999999999995,0.2916,0.5119
0.17,-7.632,0.2745,0.5146
0.18,-7.622,0.2566,0.5172
0.19,-7.611999999999999,0.2382,0.5196
0.2,-7.601999999999999,0.2199,0.5218
0.21,-7.592,0.2021,0.5238
0.22,-7.582,0.1853,0.5256
0.23,-7.571999999999999,0.1697,0.5273
0.24,-7.561999999999999,0.156,0.5289
0.25,-7.552,0.1442,0.5303
0.26,-7.542,0.1349,0.5317
0.27,-7.532,0.1281,0.533
0.28,-7.521999999999999,0.1241,0.5342
0.29,-7.512,0.123,0.5354
0.3,-7.502,0.125,0.5367
0.31,-7.492,0.13,0.538
0.32,-7.481999999999999,0.1381,0.5394
0.33,-7.4719999999999995,0.1492,0.5409
0.34,-7.462,0.1632,0.5425
0.35,-7.452,0.1798,0.5443
0.36,-7.441999999999999,0.1989,0.5463
0.37,-7.4319999999999995,0.2202,0.5485
0.38,-7.422,0.2432,0.5509
0.39,-7.412,0.2675,0.5536
0.4,-7.401999999999999,0.2927,0.5565
0.41,-7.3919999999999995,0.3181,0.5597
0.42,-7.382,0.3434,0.5631
0.43,-7.372,0.3678,0.5668
0.44,-7.361999999999999,0.3907,0.5707
0.45,-7.351999999999999,0.4117,0.5748
0.46,-7.342,0.4301,0.5791
0.47,-7.332,0.4455,0.5836
0.48,-7.321999999999999,0.4574,0.5882
0.49,-7.311999999999999,0.4656,0.5928
0.5,-7.302,0.4698,0.5975
0.51,-7.292,0.4698,0.6022
0.52,-7.282,0.4657,0.6069
0.53,-7.271999999999999,0.4576,0.6115
0.54,-7.262,0.4457,0.6159
0.55,-7.252,0.4302,0.6202
0.56,-7.241999999999999,0.4116,0.6243
0.57,-7.231999999999999,0.3903,0.6282
0.58,-7.2219999999999995,0.3668,0.6319
0.59,-7.212,0.3417,0.6353
0.6,-7.202,0.3155,0.6385
0.61,-7.191999999999999,0.2888,0.6414
0.62,-7.1819999999999995,0.2619,0.644
0.63,-7.172,0.2355,0.6463
0.64,-7.162,0.2099,0.6484
0.65,-7.151999999999999,0.1853,0.6503
0.66,-7.1419999999999995,0.1623,0.6519
0.67,-7.132,0.1408,0.6533
0.68,-7.122,0.1211,0.6545
0.69,-7.112,0.1032,0.6556
0.7,-7.101999999999999,0.08718,0.6564
0.71,-7.092,0.073,0.6572
0.72,-7.082,0.06059,0.6578
0.73,-7.071999999999999,0.04985,0.6583
0.74,-7.061999999999999,0.04065,0.6587
0.75,-7.052,0.03286,0.659
0.76,-7.042,0.02634,0.6593
0.77,-7.032,0.02094,0.6595
0.78,-7.021999999999999,0.01652,0.6596
0.79,-7.012,0.01295,0.6598
0.8,-7.002,0.0101,0.6599
0.81,-6.991999999999999,0.007861,0.6599
0.82,-6.981999999999999,0.006144,0.66
0.83,-6.9719999999999995,0.004867,0.6601
0.84,-6.962,0.003964,0.6601
0.85,-6.952,0.003384,0.6601
0.86,-6.941999999999999,0.003091,0.6602
0.87,-6.9319999999999995,0.003062,0.6602
0.88,-6.922,0.003286,0.6602
0.89,-6.912,0.003766,0.6603
0.9,-6.901999999999999,0.004512,0.6603
0.91,-6.8919999999999995,0.005548,0.6604
0.92,-6.882,0.006904,0.6604
0.93,-6.872,0.008618,0.6605
0.94,-6.862,0.01073,0.6606
0.95,-6.851999999999999,0.0133,0.6608
0.96,-6.842,0.01637,0.6609
0.97,-6.832,0.02,0.6611
0.98,-6.821999999999999,0.02422,0.6614
0.99,-6.811999999999999,0.02908,0.6617
1.0,-6.802,0.03462,0.662
1.01,-6.792,0.04086,0.6624
1.02,-6.782,0.04779,0.6629
1.03,-6.771999999999999,0.05541,0.6634
1.04,-6.762,0.06367,0.6641
1.05,-6.752,0.07252,0.6648
1.06,-6.741999999999999,0.08186,0.6656
1.07,-6.731999999999999,0.0916,0.6665
1.08,-6.7219999999999995,0.1016,0.6676
1.09,-6.712,0.1117,0.6687
1.1,-6.702,0.1217,0.6699
1.11,-6.691999999999999,0.1314,0.6712
1.12,-6.6819999999999995,0.1406,0.6726
1.13,-6.672,0.1492,0.6741
1.14,-6.662,0.1568,0.6757
1.15,-6.651999999999999,0.1635,0.6773
1.16,-6.6419999999999995,0.1689,0.679
1.17,-6.632,0.173,0.6807
1.18,-6.622,0.1756,0.6825
1.19,-6.612,0.1767,0.6842
1.2,-6.601999999999999,0.1763,0.686
1.21,-6.592,0.1744,0.6878
1.22,-6.582,0.1712,0.6895
1.23,-6.571999999999999,0.1666,0.6911
1.24,-6.561999999999999,0.161,0.6927
1.25,-6.552,0.1544,0.6943
1.26,-6.542,0.1472,0.6958
1.27,-6.532,0.1396,0.6971
1.28,-6.521999999999999,0.1319,0.6985
1.29,-6.512,0.1243,0.6997
1.3,-6.502,0.1174,0.7009
1.31,-6.491999999999999,0.1113,0.702
1.32,-6.481999999999999,0.1063,0.7031
1.33,-6.4719999999999995,0.103,0.7041
1.34,-6.462,0.1014,0.7051
1.35,-6.452,0.102,0.7061
1.36,-6.441999999999999,0.1051,0.7072
1.37,-6.4319999999999995,0.111,0.7083
1.38,-6.422,0.1199,0.7095
1.39,-6.412,0.132,0.7108
1.4,-6.401999999999999,0.1475,0.7123
1.41,-6.3919999999999995,0.1667,0.7139
1.42,-6.382,0.1895,0.7158
1.43,-6.372,0.216,0.718
1.44,-6.362,0.2462,0.7205
1.45,-6.351999999999999,0.28,0.7233
1.46,-6.342,0.3171,0.7264
1.47,-6.332,0.3572,0.73
1.48,-6.321999999999999,0.4,0.734
1.49,-6.311999999999999,0.445,0.7385
1.5,-6.302,0.4916,0.7434
1.51,-6.292,0.5393,0.7488
1.52,-6.282,0.5873,0.7546
1.53,-6.271999999999999,0.6349,0.761
1.54,-6.262,0.6814,0.7678
1.55,-6.252,0.7261,0.7751
1.56,-6.241999999999999,0.7682,0.7827
1.57,-6.231999999999999,0.807,0.7908
1.58,-6.2219999999999995,0.8421,0.7992
1.59,-6.212,0.8728,0.808
1.6,-6.202,0.8986,0.817
1.61,-6.191999999999999,0.9194,0.8261
1.62,-6.1819999999999995,0.9348,0.8355
1.63,-6.172,0.9446,0.8449
1.64,-6.162,0.949,0.8544
1.65,-6.151999999999999,0.9479,0.8639
1.66,-6.1419999999999995,0.9415,0.8733
1.67,-6.132,0.93,0.8826
1.68,-6.122,0.9137,0.8918
1.69,-6.112,0.8929,0.9007
1.7,-6.101999999999999,0.868,0.9094
1.71,-6.092,0.8394,0.9178
1.72,-6.082,0.8075,0.9258
1.73,-6.071999999999999,0.7727,0.9336
1.74,-6.061999999999999,0.7355,0.9409
1.75,-6.052,0.6964,0.9479
1.76,-6.042,0.6558,0.9544
1.77,-6.032,0.6141,0.9606
1.78,-6.021999999999999,0.5718,0.9663
1.79,-6.012,0.5293,0.9716
1.8,-6.002,0.487,0.9765
1.81,-5.991999999999999,0.4454,0.9809
1.82,-5.981999999999999,0.4047,0.985
1.83,-5.9719999999999995,0.3654,0.9886
1.84,-5.962,0.3277,0.9919
1.85,-5.952,0.2919,0.9948
1.86,-5.941999999999999,0.2582,0.9974
1.87,-5.9319999999999995,0.2268,0.9997
1.88,-5.922,0.1979,1.002
1.89,-5.912,0.1714,1.003
1.9,-5.901999999999999,0.1475,1.005
1.91,-5.8919999999999995,0.126,1.006
1.92,-5.882,0.1071,1.007
1.93,-5.872,0.09051,1.008
1.94,-5.862,0.07626,1.009
1.95,-5.851999999999999,0.06421,1.009
1.96,-5.842,0.05425,1.01
1.97,-5.832,0.04625,1.01
1.98,-5.821999999999999,0.04012,1.011
1.99,-5.811999999999999,0.03576,1.011
2.0,-5.802,0.03308,1.012
2.01,-5.792,0.03202,1.012
2.02,-5.782,0.03254,1.012
2.03,-5.772,0.03461,1.013
2.04,-5.762,0.03822,1.013
2.05,-5.752,0.04339,1.013
2.06,-5.741999999999999,0.05011,1.014
2.07,-5.731999999999999,0.0584,1.014
2.08,-5.7219999999999995,0.06828,1.015
2.09,-5.712,0.07973,1.016
2.1,-5.702,0.09274,1.017
2.11,-5.692,0.1072,1.018
2.12,-5.6819999999999995,0.1232,1.019
2.13,-5.672,0.1403,1.021
2.14,-5.661999999999999,0.1586,1.022
2.15,-5.651999999999999,0.1778,1.024
2.16,-5.6419999999999995,0.1976,1.026
2.17,-5.632,0.2177,1.028
2.18,-5.622,0.2377,1.03
2.19,-5.612,0.2573,1.033
2.2,-5.601999999999999,0.2761,1.036
2.21,-5.592,0.2936,1.039
2.22,-5.581999999999999,0.3095,1.042
2.23,-5.571999999999999,0.3233,1.045
2.24,-5.561999999999999,0.3348,1.048
2.25,-5.552,0.3436,1.052
2.26,-5.542,0.3496,1.055
2.27,-5.532,0.3525,1.059
2.28,-5.522,0.3523,1.062
2.29,-5.512,0.3491,1.066
2.3,-5.502,0.3428,1.069
2.31,-5.491999999999999,0.3338,1.073
2.32,-5.481999999999999,0.3222,1.076
2.33,-5.4719999999999995,0.3084,1.079
2.34,-5.462,0.2927,1.082
2.35,-5.452,0.2756,1.085
2.36,-5.442,0.2575,1.087
2.37,-5.4319999999999995,0.2388,1.09
2.38,-5.422,0.2201,1.092
2.39,-5.411999999999999,0.2017,1.094
2.4,-5.401999999999999,0.1841,1.096
2.41,-5.3919999999999995,0.1677,1.097
2.42,-5.382,0.1527,1.099
2.43,-5.372,0.1397,1.1
2.44,-5.362,0.1287,1.102
2.45,-5.351999999999999,0.1201,1.103
2.46,-5.342,0.1139,1.104
2.47,-5.331999999999999,0.1105,1.105
2.48,-5.321999999999999,0.1098,1.106
2.49,-5.311999999999999,0.1119,1.107
2.5,-5.302,0.1169,1.108
2.51,-5.292,0.1247,1.11
2.52,-5.282,0.1353,1.111
2.53,-5.272,0.1486,1.112
2.54,-5.262,0.1645,1.114
2.55,-5.252,0.1828,1.116
2.56,-5.241999999999999,0.2033,1.118
2.57,-5.231999999999999,0.2258,1.12
2.58,-5.2219999999999995,0.25,1.123
2.59,-5.212,0.2756,1.125
2.6,-5.202,0.3022,1.129
2.61,-5.192,0.3295,1.132
2.62,-5.1819999999999995,0.3572,1.135
2.63,-5.172,0.3848,1.139
2.64,-5.161999999999999,0.4119,1.143
2.65,-5.151999999999999,0.4382,1.148
2.66,-5.1419999999999995,0.4633,1.152
2.67,-5.132,0.4867,1.157
2.68,-5.122,0.5083,1.162
2.69,-5.112,0.5277,1.168
2.7,-5.101999999999999,0.5445,1.173
2.71,-5.092,0.5587,1.179
2.72,-5.081999999999999,0.5699,1.184
2.73,-5.071999999999999,0.5782,1.19
2.74,-5.061999999999999,0.5832,1.196
2.75,-5.052,0.585,1.202
2.76,-5.042,0.5836,1.208
2.77,-5.032,0.5789,1.213
2.78,-5.022,0.5711,1.219
2.79,-5.012,0.5602,1.225
2.8,-5.002,0.5464,1.23
2.81,-4.991999999999999,0.5298,1.235
2.82,-4.981999999999999,0.5106,1.241
2.83,-4.9719999999999995,0.4892,1.245
2.84,-4.962,0.4659,1.25
2.85,-4.952,0.4408,1.255
2.86,-4.942,0.4144,1.259
2.87,-4.9319999999999995,0.3871,1.263
2.88,-4.922,0.3591,1.266
2.89,-4.911999999999999,0.3308,1.269
2.9,-4.901999999999999,0.3027,1.272
2.91,-4.8919999999999995,0.275,1.275
2.92,-4.882,0.248,1.278
2.93,-4.872,0.2221,1.28
2.94,-4.862,0.1974,1.282
2.95,-4.851999999999999,0.1742,1.284
2.96,-4.842,0.1527,1.285
2.97,-4.831999999999999,0.1328,1.287
2.98,-4.821999999999999,0.1148,1.288
2.99,-4.811999999999999,0.09869,1.289
3.0,-4.802,0.08438,1.289
3.01,-4.792,0.07188,1.29
3.02,-4.782,0.06114,1.291
3.03,-4.772,0.05207,1.291
3.04,-4.762,0.04458,1.292
3.05,-4.752,0.03855,1.292
3.06,-4.741999999999999,0.03388,1.293
3.07,-4.731999999999999,0.03046,1.293
3.08,-4.7219999999999995,0.02815,1.293
3.09,-4.712,0.02686,1.293
3.1,-4.702,0.02646,1.294
3.11,-4.692,0.02686,1.294
3.12,-4.6819999999999995,0.02794,1.294
3.13,-4.672,0.02962,1.294
3.14,-4.661999999999999,0.0318,1.295
3.15,-4.651999999999999,0.03438,1.295
3.16,-4.6419999999999995,0.03727,1.296
3.17,-4.632,0.04039,1.296
3.18,-4.622,0.04366,1.296
3.19,-4.612,0.04699,1.297
3.2,-4.601999999999999,0.05032,1.297
3.21,-4.592,0.05357,1.298
3.22,-4.581999999999999,0.05667,1.298
3.23,-4.571999999999999,0.05959,1.299
3.24,-4.561999999999999,0.06228,1.3
3.25,-4.552,0.0647,1.3
3.26,-4.542,0.06684,1.301
3.27,-4.532,0.06869,1.302
3.28,-4.522,0.07026,1.302
3.29,-4.512,0.07156,1.303
3.3,-4.502,0.07261,1.304
3.31,-4.491999999999999,0.07346,1.305
3.32,-4.481999999999999,0.07413,1.305
3.33,-4.4719999999999995,0.07468,1.306
3.34,-4.462,0.07515,1.307
3.35,-4.452,0.07558,1.308
3.36,-4.442,0.07601,1.308
3.37,-4.4319999999999995,0.0765,1.309
3.38,-4.422,0.07708,1.31
3.39,-4.411999999999999,0.07779,1.311
3.4,-4.401999999999999,0.07868,1.311
3.41,-4.3919999999999995,0.07979,1.312
3.42,-4.382,0.08119,1.313
3.43,-4.372,0.08295,1.314
3.44,-4.362,0.08515,1.315
3.45,-4.351999999999999,0.08789,1.316
3.46,-4.342,0.09131,1.316
3.47,-4.331999999999999,0.09556,1.317
3.48,-4.321999999999999,0.1008,1.318
3.49,-4.311999999999999,0.1073,1.319
3.5,-4.302,0.1152,1.321
3.51,-4.292,0.1247,1.322
3.52,-4.282,0.1362,1.323
3.53,-4.272,0.1498,1.325
3.54,-4.262,0.1658,1.326
3.55,-4.252,0.1844,1.328
3.56,-4.241999999999999,0.2057,1.33
3.57,-4.231999999999999,0.2299,1.333
3.58,-4.2219999999999995,0.257,1.335
3.59,-4.212,0.287,1.338
3.6,-4.202,0.3198,1.341
3.61,-4.192,0.3551,1.345
3.62,-4.1819999999999995,0.3928,1.349
3.63,-4.172,0.4323,1.353
3.64,-4.161999999999999,0.4732,1.358
3.65,-4.151999999999999,0.515,1.363
3.66,-4.1419999999999995,0.557,1.369
3.67,-4.132,0.5987,1.374
3.68,-4.122,0.6393,1.381
3.69,-4.112,0.6781,1.388
3.7,-4.101999999999999,0.7145,1.395
3.71,-4.092,0.7479,1.402
3.72,-4.081999999999999,0.7777,1.41
3.73,-4.071999999999999,0.8035,1.418
3.74,-4.061999999999999,0.8248,1.426
3.75,-4.052,0.8414,1.435
3.76,-4.042,0.8531,1.443
3.77,-4.032,0.8599,1.452
3.78,-4.022,0.8618,1.461
3.79,-4.012,0.8588,1.469
3.8,-4.002,0.8512,1.478
3.81,-3.9919999999999995,0.8393,1.486
3.82,-3.9819999999999998,0.8234,1.494
3.83,-3.9719999999999995,0.8037,1.502
3.84,-3.9619999999999997,0.7808,1.51
3.85,-3.9519999999999995,0.7549,1.518
3.86,-3.9419999999999997,0.7265,1.525
3.87,-3.9319999999999995,0.6959,1.532
3.88,-3.9219999999999997,0.6635,1.538
3.89,-3.9119999999999995,0.6296,1.545
3.9,-3.9019999999999997,0.5947,1.551
3.91,-3.8919999999999995,0.559,1.556
3.92,-3.8819999999999997,0.5229,1.562
3.93,-3.8719999999999994,0.4867,1.566
3.94,-3.8619999999999997,0.4506,1.571
3.95,-3.8519999999999994,0.4151,1.575
3.96,-3.8419999999999996,0.3803,1.579
3.97,-3.8319999999999994,0.3467,1.582
3.98,-3.8219999999999996,0.3143,1.585
3.99,-3.8119999999999994,0.2836,1.588
4.0,-3.8019999999999996,0.2547,1.591
4.01,-3.792,0.2278,1.593
4.02,-3.782,0.2032,1.595
4.03,-3.7719999999999994,0.181,1.597
4.04,-3.7619999999999996,0.1614,1.599
4.05,-3.752,0.1444,1.6
4.06,-3.742,0.1302,1.601
4.07,-3.7319999999999993,0.1188,1.603
4.08,-3.7219999999999995,0.1103,1.604
4.09,-3.7119999999999997,0.1047,1.605
4.1,-3.702,0.1019,1.606
4.11,-3.6919999999999993,0.102,1.607
4.12,-3.6819999999999995,0.1048,1.608
4.13,-3.6719999999999997,0.1103,1.609
4.14,-3.662,0.1183,1.61
4.15,-3.6519999999999992,0.1287,1.611
4.16,-3.6419999999999995,0.1413,1.613
4.17,-3.6319999999999997,0.1558,1.614
4.18,-3.622,0.172,1.616
4.19,-3.611999999999999,0.1896,1.618
4.2,-3.6019999999999994,0.2083,1.62
4.21,-3.5919999999999996,0.2275,1.622
4.22,-3.582,0.2471,1.625
4.23,-3.571999999999999,0.2665,1.627
4.24,-3.5619999999999994,0.2854,1.63
4.25,-3.5519999999999996,0.3034,1.633
4.26,-3.542,0.3201,1.637
4.27,-3.532,0.3351,1.64
4.28,-3.5219999999999994,0.3483,1.643
4.29,-3.5119999999999996,0.3594,1.647
4.3,-3.502,0.3683,1.651
4.31,-3.492,0.3749,1.654
4.32,-3.4819999999999993,0.3793,1.658
4.33,-3.4719999999999995,0.3816,1.662
4.34,-3.4619999999999997,0.3821,1.666
4.35,-3.452,0.381,1.67
4.36,-3.4419999999999993,0.3786,1.673
4.37,-3.4319999999999995,0.3754,1.677
4.38,-3.4219999999999997,0.3717,1.681
4.39,-3.412,0.368,1.685
4.4,-3.4019999999999992,0.3646,1.688
4.41,-3.3919999999999995,0.3618,1.692
4.42,-3.3819999999999997,0.3601,1.695
4.43,-3.372,0.3595,1.699
4.44,-3.361999999999999,0.3603,1.703
4.45,-3.3519999999999994,0.3625,1.706
4.46,-3.3419999999999996,0.3662,1.71
4.47,-3.332,0.3711,1.714
4.48,-3.321999999999999,0.3773,1.717
4.49,-3.3119999999999994,0.3846,1.721
4.5,-3.3019999999999996,0.3927,1.725
4.51,-3.292,0.4014,1.729
4.52,-3.282,0.4106,1.733
4.53,-3.2719999999999994,0.4202,1.737
4.54,-3.2619999999999996,0.43,1.742
4.55,-3.252,0.4401,1.746
4.56,-3.242,0.4505,1.751
4.57,-3.2319999999999993,0.4614,1.755
4.58,-3.2219999999999995,0.473,1.76
4.59,-3.2119999999999997,0.4856,1.765
4.6,-3.202,0.4994,1.77
4.61,-3.1919999999999993,0.515,1.775
4.62,-3.1819999999999995,0.5327,1.78
4.63,-3.1719999999999997,0.5527,1.786
4.64,-3.162,0.5754,1.792
4.65,-3.1519999999999992,0.601,1.798
4.66,-3.1419999999999995,0.6296,1.804
4.67,-3.1319999999999997,0.661,1.811
4.68,-3.122,0.6952,1.818
4.69,-3.111999999999999,0.7316,1.825
4.7,-3.1019999999999994,0.7699,1.833
4.71,-3.0919999999999996,0.8093,1.841
4.72,-3.082,0.849,1.849
4.73,-3.071999999999999,0.8881,1.858
4.74,-3.0619999999999994,0.9257,1.867
4.75,-3.0519999999999996,0.9607,1.877
4.76,-3.042,0.9921,1.887
4.77,-3.032,1.019,1.897
4.78,-3.0219999999999994,1.04,1.907
4.79,-3.0119999999999996,1.056,1.918
4.8,-3.002,1.064,1.929
4.81,-2.992,1.065,1.939
4.82,-2.9819999999999993,1.059,1.95
4.83,-2.9719999999999995,1.045,1.96
4.84,-2.9619999999999997,1.024,1.97
4.85,-2.952,0.996,1.98
4.86,-2.9419999999999993,0.9615,1.99
4.87,-2.9319999999999995,0.9213,1.999
4.88,-2.9219999999999997,0.8762,2.008
4.89,-2.912,0.827,2.016
4.9,-2.9019999999999992,0.7747,2.024
4.91,-2.8919999999999995,0.7202,2.031
4.92,-2.8819999999999997,0.6646,2.038
4.93,-2.872,0.6087,2.044
4.94,-2.861999999999999,0.5533,2.05
4.95,-2.8519999999999994,0.4992,2.055
4.96,-2.8419999999999996,0.4471,2.059
4.97,-2.832,0.3974,2.063
4.98,-2.821999999999999,0.3507,2.066
4.99,-2.8119999999999994,0.3073,2.07
5.0,-2.8019999999999996,0.2672,2.072
5.01,-2.792,0.2307,2.075
5.02,-2.782,0.1978,2.077
5.03,-2.7719999999999994,0.1684,2.078
5.04,-2.7619999999999996,0.1423,2.08
5.05,-2.752,0.1195,2.081
5.06,-2.742,0.09965,2.082
5.07,-2.7319999999999993,0.08257,2.083
5.08,-2.7219999999999995,0.06802,2.083
5.09,-2.7119999999999997,0.05574,2.084
5.1,-2.702,0.04549,2.084
5.11,-2.6919999999999993,0.03706,2.085
5.12,-2.6819999999999995,0.03023,2.085
5.13,-2.6719999999999997,0.0248,2.085
5.14,-2.662,0.02061,2.085
5.15,-2.6519999999999992,0.01753,2.086
5.16,-2.6419999999999995,0.01543,2.086
5.17,-2.6319999999999997,0.01423,2.086
5.18,-2.622,0.01385,2.086
5.19,-2.611999999999999,0.01424,2.086
5.2,-2.6019999999999994,0.01538,2.086
5.21,-2.5919999999999996,0.01726,2.087
5.22,-2.582,0.01986,2.087
5.23,-2.571999999999999,0.02321,2.087
5.24,-2.5619999999999994,0.0273,2.087
5.25,-2.5519999999999996,0.03214,2.088
5.26,-2.542,0.03775,2.088
5.27,-2.532,0.04411,2.088
5.28,-2.5219999999999994,0.05121,2.089
5.29,-2.5119999999999996,0.05902,2.089
5.3,-2.502,0.06747,2.09
5.31,-2.492,0.07649,2.091
5.32,-2.4819999999999993,0.08598,2.092
5.33,-2.4719999999999995,0.09582,2.093
5.34,-2.4619999999999997,0.1058,2.094
5.35,-2.452,0.1159,2.095
5.36,-2.4419999999999993,0.1258,2.096
5.37,-2.4319999999999995,0.1353,2.098
5.38,-2.4219999999999997,0.1443,2.099
5.39,-2.412,0.1525,2.101
5.4,-2.4019999999999992,0.1597,2.102
5.41,-2.3919999999999995,0.1658,2.104
5.42,-2.3819999999999997,0.1707,2.105
5.43,-2.372,0.1741,2.107
5.44,-2.361999999999999,0.176,2.109
5.45,-2.3519999999999994,0.1764,2.111
5.46,-2.3419999999999996,0.1752,2.113
5.47,-2.332,0.1726,2.114
5.48,-2.321999999999999,0.1685,2.116
5.49,-2.3119999999999994,0.1631,2.118
5.5,-2.3019999999999996,0.1566,2.119
5.51,-2.292,0.1491,2.121
5.52,-2.282,0.1408,2.122
5.53,-2.2719999999999994,0.1321,2.123
5.54,-2.2619999999999996,0.123,2.125
5.55,-2.252,0.114,2.126
5.56,-2.242,0.1051,2.127
5.57,-2.2319999999999993,0.09672,2.128
5.58,-2.2219999999999995,0.08902,2.129
5.59,-2.2119999999999997,0.08223,2.129
5.6,-2.202,0.07657,2.13
5.61,-2.1919999999999993,0.07222,2.131
5.62,-2.1819999999999995,0.06937,2.132
5.63,-2.1719999999999997,0.06818,2.132
5.64,-2.162,0.06879,2.133
5.65,-2.1519999999999992,0.07135,2.134
5.66,-2.1419999999999995,0.07596,2.134
5.67,-2.1319999999999997,0.08273,2.135
5.68,-2.122,0.09173,2.136
5.69,-2.111999999999999,0.103,2.137
5.7,-2.1019999999999994,0.1166,2.138
5.71,-2.0919999999999996,0.1325,2.14
5.72,-2.082,0.1507,2.141
5.73,-2.071999999999999,0.1712,2.143
5.74,-2.0619999999999994,0.1937,2.145
5.75,-2.0519999999999996,0.2181,2.147
5.76,-2.042,0.2443,2.15
5.77,-2.032,0.2721,2.152
5.78,-2.0219999999999994,0.3011,2.155
5.79,-2.0119999999999996,0.331,2.159
5.8,-2.002,0.3617,2.162
5.81,-1.992,0.3926,2.166
5.82,-1.9819999999999993,0.4234,2.17
5.83,-1.9719999999999995,0.4539,2.175
5.84,-1.9619999999999997,0.4836,2.18
5.85,-1.952,0.5122,2.185
5.86,-1.9419999999999993,0.5394,2.19
5.87,-1.9319999999999995,0.5649,2.196
5.88,-1.9219999999999997,0.5885,2.202
5.89,-1.912,0.6098,2.208
5.9,-1.9019999999999992,0.6288,2.214
5.91,-1.8919999999999995,0.6453,2.221
5.92,-1.8819999999999997,0.6591,2.227
5.93,-1.8719999999999999,0.67,2.234
5.94,-1.8619999999999992,0.6781,2.241
5.95,-1.8519999999999994,0.6831,2.247
5.96,-1.8419999999999996,0.6852,2.254
5.97,-1.8319999999999999,0.6842,2.261
5.98,-1.8219999999999992,0.6802,2.268
5.99,-1.8119999999999994,0.6732,2.275
6.0,-1.8019999999999996,0.6632,2.281
6.01,-1.7919999999999998,0.6503,2.288
6.02,-1.782,0.6346,2.294
6.03,-1.7719999999999994,0.6163,2.3
6.04,-1.7619999999999996,0.5955,2.306
6.05,-1.7519999999999998,0.5726,2.312
6.06,-1.742,0.5477,2.318
6.07,-1.7319999999999993,0.5212,2.323
6.08,-1.7219999999999995,0.4933,2.328
6.09,-1.7119999999999997,0.4645,2.332
6.1,-1.702,0.4352,2.337
6.11,-1.6919999999999993,0.4056,2.341
6.12,-1.6819999999999995,0.3761,2.344
6.13,-1.6719999999999997,0.3472,2.348
6.14,-1.662,0.319,2.351
6.15,-1.6519999999999992,0.292,2.354
6.16,-1.6419999999999995,0.2663,2.357
6.17,-1.6319999999999997,0.2421,2.359
6.18,-1.6219999999999999,0.2196,2.361
6.19,-1.6119999999999992,0.199,2.363
6.2,-1.6019999999999994,0.1802,2.365
6.21,-1.5919999999999996,0.1634,2.367
6.22,-1.5819999999999999,0.1485,2.368
6.23,-1.5719999999999992,0.1355,2.37
6.24,-1.5619999999999994,0.1244,2.371
6.25,-1.5519999999999996,0.1151,2.372
